,source,tweets_text,bias,text
215,@TheIJR,"""tiktok is an enormous threat.""

https://t.co/2cxwwusz71",-0.5,`` tiktok enormous threat . ''
216,@TheIJR,"what do you think about this?

https://t.co/xjabllmey4",-0.5,think ?
217,@TheIJR,"“we’re in the midst of reaching a conclusion on that right now.""

https://t.co/1jvwoaevql",-0.5,“ ’ midst reaching conclusion right . ''
218,@TheIJR,"“my account is back.""

https://t.co/6fonmozlrg",-0.5,“ account back . ''
219,@TheIJR,"""i want people to like me. it hurts me when people are mean.”

https://t.co/iooxbvzoqg",-0.5,`` want people like . hurts people mean . ”
220,@TheIJR,"""there is little reason to retain protection over the vast swaths of information about epstein and maxwell’s sex-tr… https://t.co/urace18wxs",-0.5,`` little reason retain protection vast swaths information epstein maxwell ’ sex-tr…
221,@TheIJR,"""i really mean that.”

https://t.co/xagnwh534w",-0.5,`` really mean . ”
222,@TheIJR,"“two years later [cbs news] has finally verified it. trump was right. again.""

https://t.co/oxzghwusjh",-0.5,“ two years later [ cbs news ] finally verified . trump right . . ''
223,@TheIJR,"""our lawyers are really loving these. keep it up.""

https://t.co/9fmlv02bfm",-0.5,`` lawyers really loving . keep . ''
224,@TheIJR,"“this vehicle burnt so hot and long that if it was not for the rims you might not even of know it was a vehicle.""

https://t.co/uaqzx2gjge",-0.5,“ vehicle burnt hot long rims might even know vehicle . ''
225,@TheIJR,"""he can lead us toward success and prosperity again.""

https://t.co/iy8eibltir",-0.5,`` lead us toward success prosperity . ''
226,@TheIJR,"“the votes are in. they’ve been counted and verified. there’s no ballot stuffing. there’s no fowl play.”

https://t.co/r24sx3vlcw",-0.5,“ votes . ’ counted verified . ’ ballot stuffing . ’ fowl play . ”
227,@TheIJR,"“hey [john mellencamp] care to explain this?""

https://t.co/upgrfybwdk",-0.5,“ hey [ john mellencamp ] care explain ? ''
228,@TheIJR,"what do you think about this?

https://t.co/zq4rpczv3l",-0.5,think ?
229,@TheIJR,"“the message they are sending is they do not want ‘the squad’ to expand.”

https://t.co/hyujeyufdc",-0.5,“ message sending want ‘ squad ’ expand . ”
230,@TheIJR,"“from the moment i was elected, the republican party has made it their mission to use fear, xenophobia, islamophobi… https://t.co/nmte5it3pl",-0.5,"“ moment elected , republican party made mission use fear , xenophobia , islamophobi…"
231,@TheIJR,"""he is greatly admired by disney employees worldwide—all of which will allow for a seamless transition of leadershi… https://t.co/qanzxz7hzl",-0.5,`` greatly admired disney employees worldwide—all allow seamless transition leadershi…
232,@TheIJR,"""i wonder if this debate is truly about migrant workers’ rights and human rights.""

https://t.co/xgnjarzxra",-0.5,`` wonder debate truly migrant workers ’ rights human rights . ''
233,@TheIJR,"how do you feel about his announcement?

https://t.co/pnvaxfagq9",-0.5,feel announcement ?
234,@TheIJR,"""i mean, tiktok is an enormous threat.""

https://t.co/edidgl3zxo",-0.5,"`` mean , tiktok enormous threat . ''"
235,@TheIJR,should companies who boycotted twitter be allowed back on the platform? https://t.co/uhuvjqsskt,-0.5,companies boycotted twitter allowed back platform ?
236,@TheIJR,"""publicity that she has received is kind of off the charts for a judge in any situation."" https://t.co/k6sg6h84ob",-0.5,`` publicity received kind charts judge situation . ''
237,@TheIJR,"'if trump decides to actually use his twitter again, it could have political implications for the 2024 presidential… https://t.co/bog7frgcza",-0.5,"'if trump decides actually use twitter , could political implications 2024 presidential…"
238,@TheIJR,is this a good move? https://t.co/2cs0zjqtfu,-0.5,good move ?
239,@TheIJR,who do you think will win? https://t.co/m5xfprz12r,-0.5,think win ?
240,@TheIJR,that tweet alone was instantly flooded with messages of support. https://t.co/meodsmpxof,-0.5,tweet alone instantly flooded messages support .
241,@TheIJR,"“this isn’t your house.”

https://t.co/ajgtzwzs0t",-0.5,“ ’ house . ”
242,@TheIJR,"""you could “ask yourself why” or you could do a quick internet search to discover that house democrats did this for… https://t.co/mosvht3swz",-0.5,`` could “ ask ” could quick internet search discover house democrats for…
243,@TheIJR,"“i do not believe he will ever get to 218 votes.""

https://t.co/pmllkgqx8r",-0.5,“ believe ever get 218 votes . ''
244,@TheIJR,"""i am so thankful for all of your support and i am so proud to be your representative!""

https://t.co/k48qw5pn4z",-0.5,`` thankful support proud representative ! ''
245,@TheIJR,"is this a good move?

https://t.co/6wlehma9eh",-0.5,good move ?
246,@TheIJR,"""i do not plan to be involved in politics.""

https://t.co/feqz7e4sio",-0.5,`` plan involved politics . ''
247,@TheIJR,"""that’s just the nature of it.”

https://t.co/g8fwktb5xg",-0.5,`` ’ nature . ”
248,@TheIJR,"""louisianians have asked me time and time again to come home to serve as governor during these difficult times.""

https://t.co/kiudcpjpez",-0.5,`` louisianians asked time time come home serve governor difficult times . ''
249,@TheIJR,"how do you feel about this whole exchange?

https://t.co/qfkjh59tzu",-0.5,feel whole exchange ?
250,@TheIJR,"does it seem like he's getting worse?

https://t.co/qbbejyfhk3",-0.5,seem like 's getting worse ?
251,@TheIJR,"what are your thoughts on this whole exchange?

https://t.co/bjw7ttucte",-0.5,thoughts whole exchange ?
252,@TheIJR,"“just because you lose doesn’t mean you’re done; it doesn’t mean you’re even wrong.""

https://t.co/26vizw8j8s",-0.5,“ lose ’ mean ’ done ; ’ mean ’ even wrong . ''
253,@TheIJR,"""fbi interviews with witnesses so far, they said, also do not point to any nefarious effort by trump to leverage, s… https://t.co/d5qf1wqaam",-0.5,"`` fbi interviews witnesses far , said , also point nefarious effort trump leverage , s…"
254,@TheIJR,"“i don’t know what you’re saying.""

https://t.co/yznk1o1b06",-0.5,“ ’ know ’ saying . ''
255,@TheIJR,"“i support my husband’s decision to run for president of this wonderful nation.""

https://t.co/62ygqxnwb2",-0.5,“ support husband ’ decision run president wonderful nation . ''
256,@TheIJR,"""let that sink in.""

https://t.co/f2niq7nmvs",-0.5,`` let sink . ''
257,@TheIJR,'the people have spoken' https://t.co/wi03bk16j9,-0.5,'the people spoken '
258,@TheIJR,"""'i won’t back down’ was stolen and used without permission to promote kari lake’s failed campaign.”

https://t.co/x8iubgj7en",-0.5,`` ' ’ back ’ stolen used without permission promote kari lake ’ failed campaign . ”
259,@TheIJR,"""been there don that…""

https://t.co/rjiehgdnyi",-0.5,`` that… ''
260,@TheIJR,"what did you think of his response?

https://t.co/fe2leszdlj",-0.5,think response ?
261,@TheIJR,"what did you think of her tweet?

https://t.co/qtbiptx39b",-0.5,think tweet ?
262,@TheIJR,"""she impeached me twice for nothing!”

https://t.co/rc2d2vcunf",-0.5,`` impeached twice nothing ! ”
263,@TheIJR,"""what a disgusting comment.""

https://t.co/iuzbaywh7w",-0.5,`` disgusting comment . ''
264,@TheIJR,"were you surprised when you saw this?

https://t.co/p3xdh7ltla",-0.5,surprised saw ?
265,@TheIJR,"anyone you know of?

https://t.co/sxkhaw2hjw",-0.5,anyone know ?
266,@TheIJR,"do you agree with his message?

https://t.co/x400gcaza6",-0.5,agree message ?
267,@TheIJR,"""barron looks just like his dad now.""

https://t.co/w6bkrc1yrh",-0.5,`` barron looks like dad . ''
268,@TheIJR,"""maybe it was her.”

https://t.co/npjk4mdjnj",-0.5,`` maybe . ”
269,@TheIJR,"“this vehicle burnt so hot and long that if it was not for the rims you might not even of know it was a vehicle.”

https://t.co/w4vk1wtqkm",-0.5,“ vehicle burnt hot long rims might even know vehicle . ”
270,@TheIJR,"“she was so special to so many people, i am not sure she knew how many people loved and adored her.""

https://t.co/3qsafnvilb",-0.5,"“ special many people , sure knew many people loved adored . ''"
271,@TheIJR,"who do you think he will pick to be his running mate?

https://t.co/vpsgtqa7gw",-0.5,think pick running mate ?
272,@TheIJR,"are you surprised by this?

https://t.co/z1aak2fo9s",-0.5,surprised ?
273,@TheIJR,"“thanks for all the well wishes and prayers and hope to see you soon. have a great weekend, everyone.”

https://t.co/s4x6k8lqlm",-0.5,"“ thanks well wishes prayers hope see soon . great weekend , everyone . ”"
274,@TheIJR,"“we’re back. let that sink in.""

https://t.co/stsho5kdmg",-0.5,“ ’ back . let sink . ''
275,@TheIJR,"""you have two options: either one, sit up and put your clothes on or two, you go to jail just like you are right no… https://t.co/ncpwu4puyn",-0.5,"`` two options : either one , sit put clothes two , go jail like right no…"
276,@TheIJR,"“you can’t speak out of both sides of your mouth.""

https://t.co/phdahpln89",-0.5,“ ’ speak sides mouth . ''
277,@TheIJR,"""mitch would rather be leader than have a republican majority.""

https://t.co/9oh3i18mlv",-0.5,`` mitch would rather leader republican majority . ''
278,@TheIJR,"""he can’t be on the air.”

https://t.co/b3jgi4vnbe",-0.5,`` ’ air . ”
279,@TheIJR,"how do you feel about her reelection?

https://t.co/3yq8hmpqpw",-0.5,feel reelection ?
280,@TheIJR,"""we are exploring all of our legal options to stop this unauthorized use and to prohibit future misappropriations o… https://t.co/gvrg7yba1g",-0.5,`` exploring legal options stop unauthorized use prohibit future misappropriations o…
281,@TheIJR,"what are your thoughts on this story?

https://t.co/6mtccdckaw",-0.5,thoughts story ?
282,@TheIJR,"“the pilot and his copilot did an amazing job getting this aircraft on the ground the way that they did.”

https://t.co/4zldurquag",-0.5,“ pilot copilot amazing job getting aircraft ground way . ”
283,@TheIJR,"“speaker pelosi has been the most consequential leader in my lifetime.""

https://t.co/ah8q90obbn",-0.5,“ speaker pelosi consequential leader lifetime . ''
284,@TheIJR,"""sorry you missed it all.""

https://t.co/e0mx7fghlj",-0.5,`` sorry missed . ''
285,@TheIJR,"""last week i was admitted to the hospital with a blood clot in my leg which sent some clots into my lungs.""

https://t.co/ypckeb60g8",-0.5,`` last week admitted hospital blood clot leg sent clots lungs . ''
286,@TheIJR,"what did you think of the comment?

https://t.co/h81widzegf",-0.5,think comment ?
287,@TheIJR,"how do you feel about this?

https://t.co/nqivnuxpmh",-0.5,feel ?
288,@TheIJR,"“i do not believe he will ever get to 218 votes.""

https://t.co/ke3b5qdjzm",-0.5,“ believe ever get 218 votes . ''
289,@TheIJR,"what did you think of her speech?

https://t.co/ckozvcd7q6",-0.5,think speech ?
290,@TheIJR,"""if you don’t defend her, then you feel bad because she’s a great person.”

https://t.co/xfc4iwaqyu",-0.5,"`` ’ defend , feel bad ’ great person . ”"
291,@TheIJR,"""we’re hearing this is because elon musk and his team are terrified employees are going to sabotage the company."" https://t.co/ww5wjhrbwa",-0.5,`` ’ hearing elon musk team terrified employees going sabotage company . ''
292,@TheIJR,“that’s a very good question.” https://t.co/wdy5qfftyd,-0.5,“ ’ good question . ”
293,@TheIJR,“in total it took crews nearly two hours of continually applying water on the vehicle as the battery would begin to… https://t.co/k7wh9glupj,-0.5,“ total took crews nearly two hours continually applying water vehicle battery would begin to…
294,@TheIJR,"'for the roughly 150 million taxpayers in the united states, it seems impossible to catch a break.' https://t.co/0gyeaiytpd",-0.5,"'for roughly 150 million taxpayers united states , seems impossible catch break . '"
295,@TheIJR,"""she was so special to so many people, i am not sure she knew how many people loved and adored her."" https://t.co/3qsafnnjkb",-0.5,"`` special many people , sure knew many people loved adored . ''"
296,@TheIJR,the lincoln project thanked pelosi for being a “courageous leader” and “defending our republic.” https://t.co/p5tz5hoemm,-0.5,lincoln project thanked pelosi “ courageous leader ” “ defending republic . ”
297,@TheIJR,"""by soliciting and organizing the wide-scale forgery of signatures, the defendant undermined the democratic process… https://t.co/1kyvj0dp1i",-0.5,"`` soliciting organizing wide-scale forgery signatures , defendant undermined democratic process…"
298,@TheIJR,“it’s different experiencing it firsthand rather than by proxy. i guess it’s something that i’ve had to make my own… https://t.co/igjqupkhl8,-0.5,“ ’ different experiencing firsthand rather proxy . guess ’ something ’ make own…
299,@TheIJR,"""the hour [has] come for a new generation to lead the democratic caucus that i so deeply respect.”

https://t.co/1r5otglwxc",-0.5,`` hour [ ] come new generation lead democratic caucus deeply respect . ”
300,@TheIJR,"“philadelphia mayor jim kenney has long-celebrated and fought for sanctuary city status, making the city an ideal a… https://t.co/nl9yjkfjeu",-0.5,"“ philadelphia mayor jim kenney long-celebrated fought sanctuary city status , making city ideal a…"
301,@TheIJR,"“our job is not just to talk to people who love trump or hate trump.""

https://t.co/nuak05ypek",-0.5,“ job talk people love trump hate trump . ''
302,@TheIJR,"""the biden family has a pattern of peddling access to the highest levels of government to enrich themselves to the… https://t.co/chocok6agb",-0.5,`` biden family pattern peddling access highest levels government enrich the…
303,@TheIJR,"""it’s a lie that could get millions of americans killed.”

https://t.co/mwdoxevskj",-0.5,`` ’ lie could get millions americans killed . ”
